"ANO";"AUTO";"BICICLETA";"BOLETIM";"CAMINHAO";"CARROCA";"CONSORCIO";"CONT_ACID";"CONT_VIT";"CORREDOR";"DIA";"DIA_SEM";"FATAIS";"FERIDOS";"FERIDOS_GR";"FONTE";"FX_HORA";"ID";"LATITUDE";"LOCAL";"LOCAL_VIA";"LOG1";"LOG2";"LONGITUDE";"LOTACAO";"MES";"MORTE_POST";"MORTES";"MOTO";"NOITE_DIA";"ONIBUS_INT";"ONIBUS_MET";"ONIBUS_URB";"OUTRO";"PREDIAL1";"QUEDA_ARR";"REGIAO";"TAXI";"TEMPO";"TIPO_ACID";"UPS"
2013;1;0;"250381";0;0;"";1;0;0;12;"SEXTA-FEIRA";0;"0";0;"EPTC";10;"566094";-30 030539;"Cruzamento";"R PROF ANNES DIAS & R GEN VITORINO";"R PROF ANNES DIAS";"R GEN VITORINO";-51 223146;"0";4;0;0;0;"DIA";"0";0;"0";0;0;0;"CENTRO";"1";"CHUVOSO";"ABALROAMENTO";1
2013;1;0;"236266";0;0;"STS";1;0;0;12;"SEXTA-FEIRA";0;"0";0;"EPTC";12;"565511";-30 038433;"Logradouro";"945 AV LOUREIRO DA SILVA";"AV LOUREIRO DA SILVA";"";-51 229511;"0";4;0;0;0;"DIA";"0";0;"1";0;945;0;"CENTRO";"0";"NUBLADO";"ABALROAMENTO";1
2013;1;0;"250373";0;0;"";1;0;0;12;"SEXTA-FEIRA";0;"0";0;"EPTC";12;"565516";-30 031916;"Cruzamento";"PCA ARGENTINA & AV OSVALDO ARANHA";"PCA ARGENTINA";"AV OSVALDO ARANHA";-51 2222;"0";4;0;0;0;"DIA";"0";0;"0";0;0;0;"CENTRO";"1";"NUBLADO";"ABALROAMENTO";1
2013;1;0;"315013";0;0;"";1;1;0;12;"SEXTA-FEIRA";0;"1";0;"DEPTRAN";13;"565473";-30 034729;"Logradouro";"350 R DUQUE DE CAXIAS";"R DUQUE DE CAXIAS";"";-51 237874;"0";4;0;0;0;"DIA";"0";0;"0";0;350;0;"CENTRO";"0";"BOM";"ATROPELAMENTO";5
2013;2;0;"353313";0;0;"";1;0;0;12;"SEXTA-FEIRA";0;"0";0;"DEPTRAN";15;"566191";-30 037201;"Logradouro";"255 AV LOUREIRO DA SILVA";"AV LOUREIRO DA SILVA";"";-51 238041;"0";4;0;0;0;"DIA";"0";0;"0";0;255;0;"CENTRO";"0";"BOM";"COLISAO";1
2013;1;0;"250366";1;0;"";1;0;0;12;"SEXTA-FEIRA";0;"0";0;"EPTC";17;"565515";-30 037192;"Logradouro";"1671 AV LOUREIRO DA SILVA";"AV LOUREIRO DA SILVA";"";-51 225868;"0";4;0;0;0;"DIA";"0";0;"0";0;1671;0;"CENTRO";"0";"NUBLADO";"ABALROAMENTO";1
2013;0;0;"316113";0;0;"";1;1;0;12;"SEXTA-FEIRA";0;"1";0;"DEPTRAN";22;"565484";-30 03863;"Cruzamento";"AV LOUREIRO DA SILVA & PCA BATALHAO SUEZ";"AV LOUREIRO DA SILVA";"PCA BATALHAO SUEZ";-51 229011;"0";4;0;0;1;"NOITE";"0";0;"0";0;0;0;"CENTRO";"0";"BOM";"ATROPELAMENTO";5
2013;1;0;"319513";0;0;"";1;0;0;14;"DOMINGO";0;"0";0;"DEPTRAN";2;"565564";-30 032702;"Logradouro";"29 AV DESEMBARGADOR ANDRE DA ROCHA";"AV DESEMBARGADOR ANDRE DA ROCHA";"";-51 223324;"0";4;0;0;0;"NOITE";"0";0;"0";0;29;0;"CENTRO";"1";"BOM";"COLISAO";1
2013;2;0;"249904";0;0;"";1;0;0;14;"DOMINGO";0;"0";0;"EPTC";8;"565513";-30 023052;"Logradouro";"2075 AV MAUA";"AV MAUA";"";-51 220753;"0";4;0;0;0;"DIA";"0";0;"0";0;2075;0;"CENTRO";"0";"BOM";"COLISAO";1
2013;1;0;"250338";1;0;"";1;0;0;15;"SEGUNDA-FEIRA";0;"0";0;"EPTC";6;"565688";-30 023592;"Cruzamento";"AV PRESIDENTE CASTELO BRANCO & R DA CONCEICAO";"AV PRESIDENTE CASTELO BRANCO";"R DA CONCEICAO";-51 220541;"0";4;0;0;0;"DIA";"0";0;"0";0;0;0;"CENTRO";"0";"BOM";"ABALROAMENTO";1
2013;2;0;"322313";0;0;"";1;0;0;15;"SEGUNDA-FEIRA";0;"0";0;"DEPTRAN";12;"565636";-30 035833;"Cruzamento";"AV LOUREIRO DA SILVA & R GEN LIMA E SILVA";"AV LOUREIRO DA SILVA";"R GEN LIMA E SILVA";-51 224652;"0";4;0;0;0;"DIA";"0";0;"0";0;0;0;"CENTRO";"0";"BOM";"ABALROAMENTO";1
2013;0;0;"322413";0;0;"";1;1;0;15;"SEGUNDA-FEIRA";0;"1";0;"DEPTRAN";12;"565637";-30 036941;"Logradouro";"1161 AV BORGES DE MEDEIROS";"AV BORGES DE MEDEIROS";"";-51 228111;"0";4;0;0;1;"DIA";"0";0;"0";0;1161;0;"CENTRO";"0";"BOM";"ATROPELAMENTO";5
2013;1;0;"250447";0;0;"";1;0;0;15;"SEGUNDA-FEIRA";0;"0";0;"EPTC";15;"565689";-30 034944;"Cruzamento";"R CEL FERNANDO MACHADO & R MARECHAL FLORIANO PEIXOTO";"R CEL FERNANDO MACHADO";"R MARECHAL FLORIANO PEIXOTO";-51 2272;"0";4;0;0;0;"DIA";"0";0;"0";0;0;0;"CENTRO";"1";"BOM";"COLISAO";1
2013;2;0;"325713";0;0;"";1;1;0;16;"TERCA-FEIRA";0;"1";0;"DEPTRAN";1;"565682";-30 035038;"Logradouro";"861 R CEL FERNANDO MACHADO";"R CEL FERNANDO MACHADO";"";-51 228824;"0";4;0;0;0;"NOITE";"0";0;"0";0;861;0;"SUL";"0";"BOM";"ABALROAMENTO";5
2013;1;0;"250482";0;0;"";1;0;0;16;"TERCA-FEIRA";0;"0";0;"EPTC";12;"566093";-30 032023;"Logradouro";"307 R GEN BENTO MARTINS";"R GEN BENTO MARTINS";"";-51 235024;"0";4;0;0;0;"DIA";"0";0;"0";0;307;0;"CENTRO";"1";"NUBLADO";"ABALROAMENTO";1
2013;1;0;"250340";0;0;"UNIBUS";1;0;0;16;"TERCA-FEIRA";0;"0";0;"EPTC";15;"566096";-30 030837;"Logradouro";"48 AV SENADOR SALGADO FILHO";"AV SENADOR SALGADO FILHO";"";-51 226932;"0";4;0;0;0;"DIA";"0";0;"1";0;48;0;"CENTRO";"0";"BOM";"ABALROAMENTO";1
2013;1;0;"250483";0;0;"";1;0;0;16;"TERCA-FEIRA";0;"0";0;"EPTC";15;"566140";-30 031509;"Logradouro";"359 R CALDAS JUNIOR";"R CALDAS JUNIOR";"";-51 23148;"1";4;0;0;0;"DIA";"0";0;"0";0;359;0;"CENTRO";"0";"BOM";"CHOQUE";1
2013;0;0;"235141";0;0;"STS";1;0;0;16;"TERCA-FEIRA";0;"0";0;"EPTC";15;"566099";-30 030789;"Cruzamento";"AV BORGES DE MEDEIROS & AV SENADOR SALGADO FILHO";"AV BORGES DE MEDEIROS";"AV SENADOR SALGADO FILHO";-51 227692;"0";4;0;0;0;"DIA";"0";0;"1";0;0;0;"CENTRO";"1";"BOM";"ABALROAMENTO";1
2013;0;0;"250406";0;0;"";1;0;0;16;"TERCA-FEIRA";0;"0";0;"EPTC";15;"566097";-30 029769;"Logradouro";"1643 R DOS ANDRADAS";"R DOS ANDRADAS";"";-51 224974;"1";4;0;0;0;"DIA";"0";0;"0";0;1643;0;"CENTRO";"1";"BOM";"COLISAO";1
2013;2;0;"250803";0;0;"";1;0;0;16;"TERCA-FEIRA";0;"0";0;"EPTC";16;"566098";-30 034991;"Logradouro";"2001 AV LOUREIRO DA SILVA";"AV LOUREIRO DA SILVA";"";-51 221845;"0";4;0;0;0;"DIA";"0";0;"0";0;2001;0;"CENTRO";"0";"BOM";"COLISAO";1
2013;0;0;"328413";0;0;"";1;1;0;17;"QUARTA-FEIRA";0;"1";0;"DEPTRAN";11;"565761";-30 036266;"Logradouro";"1121 AV BORGES DE MEDEIROS";"AV BORGES DE MEDEIROS";"";-51 22807;"0";4;0;0;1;"DIA";"0";0;"0";0;1121;0;"CENTRO";"0";"BOM";"ATROPELAMENTO";5
2013;1;0;"330013";1;0;"";1;0;0;17;"QUARTA-FEIRA";0;"0";0;"DEPTRAN";16;"565779";-30 029564;"Cruzamento";"AV INDEPENDENCIA & R CEL VICENTE";"AV INDEPENDENCIA";"R CEL VICENTE";-51 220783;"0";4;0;0;0;"DIA";"0";0;"0";0;0;0;"CENTRO";"0";"BOM";"ABALROAMENTO";1
2013;0;0;"235286";0;0;"CONORTE";1;0;0;17;"QUARTA-FEIRA";0;"0";0;"EPTC";17;"565972";-30 027153;"Cruzamento";"AV JULIO DE CASTILHOS & AV BORGES DE MEDEIROS";"AV JULIO DE CASTILHOS";"AV BORGES DE MEDEIROS";-51 228549;"0";4;0;0;0;"DIA";"0";1;"1";0;0;0;"CENTRO";"0";"BOM";"ABALROAMENTO";1
2013;2;0;"250344";0;0;"";1;0;0;17;"QUARTA-FEIRA";0;"0";0;"EPTC";20;"566182";-30 030575;"Cruzamento";"R SARMENTO LEITE & R IRMAO JOSE OTAO";"R SARMENTO LEITE";"R IRMAO JOSE OTAO";-51 219377;"0";4;0;0;0;"NOITE";"0";0;"0";0;0;0;"CENTRO";"0";"BOM";"COLISAO";1
2013;1;0;"333213";0;0;"UNIBUS";1;1;0;18;"QUINTA-FEIRA";0;"1";0;"DEPTRAN";14;"565813";-30 028955;"Logradouro";"940 R SIQUEIRA CAMPOS";"R SIQUEIRA CAMPOS";"";-51 232226;"0";4;0;0;0;"DIA";"0";0;"1";0;940;0;"CENTRO";"0";"BOM";"ABALROAMENTO";5
2013;1;0;"235179";0;0;"";1;0;0;19;"SEXTA-FEIRA";0;"0";0;"EPTC";18;"565973";-30 032318;"Cruzamento";"R SARMENTO LEITE & AV OSVALDO ARANHA";"R SARMENTO LEITE";"AV OSVALDO ARANHA";-51 220446;"0";4;0;0;0;"NOITE";"0";1;"0";0;0;0;"CENTRO";"0";"BOM";"ABALROAMENTO";1
2013;2;0;"250565";0;0;"";1;0;0;20;"SABADO";0;"0";0;"EPTC";10;"565980";-30 03724;"Cruzamento";"AV LOUREIRO DA SILVA & R JOSE DO PATROCINIO";"AV LOUREIRO DA SILVA";"R JOSE DO PATROCINIO";-51 225952;"0";4;0;0;0;"DIA";"0";0;"0";0;0;0;"CENTRO";"0";"BOM";"ABALROAMENTO";1
2013;2;0;"250570";0;0;"";1;0;0;20;"SABADO";0;"0";0;"EPTC";12;"565977";-30 02618;"Logradouro";"283 R DA CONCEICAO";"R DA CONCEICAO";"";-51 219608;"0";4;0;0;0;"DIA";"0";0;"0";0;283;0;"CENTRO";"0";"BOM";"ABALROAMENTO";1
2013;1;0;"250345";0;0;"";1;0;0;21;"DOMINGO";0;"0";0;"EPTC";15;"565974";-30 034355;"Logradouro";"110 R ENG LUIZ ENGLERT";"R ENG LUIZ ENGLERT";"";-51 219415;"0";4;0;0;0;"DIA";"0";0;"0";0;110;0;"CENTRO";"1";"BOM";"COLISAO";1
2013;0;0;"342813";0;0;"";1;1;0;21;"DOMINGO";0;"2";0;"DEPTRAN";23;"566111";-30 035057;"Logradouro";"959 AV BORGES DE MEDEIROS";"AV BORGES DE MEDEIROS";"";-51 228002;"0";4;0;0;1;"NOITE";"0";0;"0";0;959;0;"CENTRO";"1";"BOM";"ABALROAMENTO";5
2013;2;0;"343013";0;0;"";1;1;0;22;"SEGUNDA-FEIRA";0;"1";0;"DEPTRAN";5;"566112";-30 023896;"Logradouro";"692 AV JULIO DE CASTILHOS";"AV JULIO DE CASTILHOS";"";-51 220637;"0";4;0;0;0;"NOITE";"0";0;"0";0;692;0;"CENTRO";"0";"BOM";"ABALROAMENTO";5
2013;1;0;"250714";0;0;"STS";1;0;0;22;"SEGUNDA-FEIRA";0;"0";0;"EPTC";8;"565970";-30 035212;"Logradouro";"551 AV PRESIDENTE JOAO GOULART";"AV PRESIDENTE JOAO GOULART";"";-51 240892;"0";4;0;0;0;"DIA";"0";0;"1";0;551;0;"CENTRO";"0";"NUBLADO";"ABALROAMENTO";1
2013;1;0;"349013";0;0;"";1;1;0;22;"SEGUNDA-FEIRA";0;"2";0;"DEPTRAN";10;"566142";-30 028298;"Logradouro";"135 R DR FLORES";"R DR FLORES";"";-51 224577;"0";4;0;0;1;"DIA";"0";0;"0";0;135;0;"CENTRO";"0";"BOM";"ABALROAMENTO";5
2013;1;0;"349213";0;0;"";1;1;0;22;"SEGUNDA-FEIRA";0;"1";0;"DEPTRAN";10;"566143";-30 023291;"Logradouro";"2011 AV MAUA";"AV MAUA";"";-51 221178;"0";4;0;0;1;"DIA";"0";0;"0";0;2011;0;"CENTRO";"0";"BOM";"ABALROAMENTO";5
2013;1;0;"250485";0;0;"";1;0;0;22;"SEGUNDA-FEIRA";0;"0";0;"EPTC";10;"565964";-30 036184;"Logradouro";"314 R WASHINGTON LUIZ";"R WASHINGTON LUIZ";"";-51 237071;"0";4;0;0;0;"DIA";"0";0;"0";0;314;0;"CENTRO";"1";"BOM";"COLISAO";1
2013;3;0;"250656";0;0;"";1;0;0;22;"SEGUNDA-FEIRA";0;"0";0;"EPTC";15;"565966";-30 023004;"Logradouro";"100 AV PRESIDENTE CASTELO BRANCO";"AV PRESIDENTE CASTELO BRANCO";"";-51 220384;"0";4;0;0;0;"DIA";"0";0;"0";0;100;0;"CENTRO";"1";"BOM";"COLISAO";1
2013;1;0;"243987";0;0;"";1;0;0;23;"TERCA-FEIRA";0;"0";0;"EPTC";9;"566346";-30 02817;"Logradouro";"399 AV ALBERTO BINS";"AV ALBERTO BINS";"";-51 2226;"0";4;0;0;0;"DIA";"0";0;"0";0;399;0;"CENTRO";"1";"BOM";"ABALROAMENTO";1
2013;2;0;"250708";0;0;"";1;0;0;23;"TERCA-FEIRA";0;"0";0;"EPTC";12;"566352";-30 034047;"Cruzamento";"AV JOAO PESSOA & R ANTONIO CARLOS GUIMARAES";"AV JOAO PESSOA";"R ANTONIO CARLOS GUIMARAES";-51 221826;"0";4;0;0;0;"DIA";"0";0;"0";0;0;0;"CENTRO";"0";"BOM";"COLISAO";1
2013;2;0;"250738";0;0;"";1;0;0;23;"TERCA-FEIRA";0;"0";0;"EPTC";14;"566347";-30 027131;"Logradouro";"397 R CEL VICENTE";"R CEL VICENTE";"";-51 220909;"0";4;0;0;0;"DIA";"0";0;"0";0;397;0;"CENTRO";"0";"BOM";"CHOQUE";1
2013;2;0;"250335";0;0;"";1;0;0;23;"TERCA-FEIRA";0;"0";0;"EPTC";18;"566340";-30 027521;"Cruzamento";"AV MAUA & R CASSIANO NASCIMENTO";"AV MAUA";"R CASSIANO NASCIMENTO";-51 23118;"0";4;0;0;0;"NOITE";"0";0;"0";0;0;0;"CENTRO";"0";"BOM";"ABALROAMENTO";1
2013;2;0;"250305";0;0;"";1;0;0;24;"QUARTA-FEIRA";0;"0";0;"EPTC";9;"566338";-30 026919;"Cruzamento";"AV MAUA & TRAV FRANCISCO DE LEONARDO TRUDA";"AV MAUA";"TRAV FRANCISCO DE LEONARDO TRUDA";-51 229935;"0";4;0;0;0;"DIA";"0";0;"0";0;0;0;"CENTRO";"0";"BOM";"ABALROAMENTO";1
2013;2;0;"356513";0;0;"";1;1;0;24;"QUARTA-FEIRA";0;"2";0;"DEPTRAN";9;"566249";-30 025286;"Logradouro";"1645 AV MAUA";"AV MAUA";"";-51 225196;"0";4;0;0;0;"DIA";"0";0;"0";0;1645;0;"CENTRO";"0";"BOM";"ABALROAMENTO";5
2013;2;0;"359313";0;0;"";1;0;0;24;"QUARTA-FEIRA";0;"0";0;"DEPTRAN";10;"566297";-30 031196;"Logradouro";"425 R GEN CAMARA";"R GEN CAMARA";"";-51 230009;"0";4;0;0;0;"DIA";"0";0;"0";0;425;0;"CENTRO";"0";"BOM";"COLISAO";1
2013;2;0;"250602";0;0;"";1;0;0;24;"QUARTA-FEIRA";0;"0";0;"EPTC";13;"566337";-30 026724;"Cruzamento";"AV MAUA & R URUGUAI";"AV MAUA";"R URUGUAI";-51 22949;"0";4;0;0;0;"DIA";"0";0;"0";0;0;0;"CENTRO";"0";"BOM";"ABALROAMENTO";1
2013;0;0;"356413";0;0;"CARRIS";1;1;0;24;"QUARTA-FEIRA";0;"1";0;"DEPTRAN";14;"566248";-30 029531;"Logradouro";"90 AV INDEPENDENCIA";"AV INDEPENDENCIA";"";-51 220643;"0";4;0;0;0;"DIA";"0";0;"1";0;90;0;"CENTRO";"0";"BOM";"ATROPELAMENTO";5
2013;0;0;"250332";0;0;"";1;0;0;24;"QUARTA-FEIRA";0;"0";0;"EPTC";14;"566940";-30 026876;"Cruzamento";"AV JULIO DE CASTILHOS & TRAV JOSE CARLOS DIAS DE OLIVEIRA";"AV JULIO DE CASTILHOS";"TRAV JOSE CARLOS DIAS DE OLIVEIRA";-51 227454;"1";4;0;0;0;"DIA";"0";0;"0";0;0;0;"CENTRO";"2";"BOM";"COLISAO";1
2013;1;0;"251041";1;0;"";1;0;0;24;"QUARTA-FEIRA";0;"0";0;"EPTC";18;"566336";-30 028429;"Logradouro";"TUN NS DA CONCEICAO-ELEVADAS";"TUN NS DA CONCEICAO-ELEVADAS";"";-51 219414;"0";4;0;0;0;"NOITE";"0";0;"0";0;0;0;"CENTRO";"0";"BOM";"ABALROAMENTO";1
2013;2;0;"357313";0;0;"";1;1;0;24;"QUARTA-FEIRA";0;"1";0;"DEPTRAN";19;"566253";-30 037093;"Logradouro";"200 AV LOUREIRO DA SILVA";"AV LOUREIRO DA SILVA";"";-51 238617;"0";4;0;0;0;"NOITE";"0";0;"0";0;200;0;"CENTRO";"0";"BOM";"ABALROAMENTO";5
2013;2;0;"250729";0;0;"";1;0;0;25;"QUINTA-FEIRA";0;"0";0;"EPTC";8;"566369";-30 028429;"Logradouro";"TUN NS DA CONCEICAO-ELEVADAS";"TUN NS DA CONCEICAO-ELEVADAS";"";-51 219414;"0";4;0;0;0;"DIA";"0";0;"0";0;0;0;"CENTRO";"0";"BOM";"COLISAO";1
2013;0;0;"360713";0;0;"STS";1;1;0;25;"QUINTA-FEIRA";0;"1";0;"DEPTRAN";15;"566308";-30 031045;"Logradouro";"359 AV SENADOR SALGADO FILHO";"AV SENADOR SALGADO FILHO";"";-51 223864;"0";4;0;0;0;"DIA";"0";0;"1";0;359;0;"CENTRO";"0";"BOM";"ATROPELAMENTO";5
2013;2;0;"250850";0;0;"";1;0;0;25;"QUINTA-FEIRA";0;"0";0;"EPTC";17;"566512";-30 034991;"Logradouro";"2001 AV LOUREIRO DA SILVA";"AV LOUREIRO DA SILVA";"";-51 221845;"0";4;0;0;0;"DIA";"0";0;"0";0;2001;0;"CENTRO";"0";"BOM";"COLISAO";1
2013;1;0;"362413";0;0;"";1;0;0;26;"SEXTA-FEIRA";0;"0";0;"DEPTRAN";4;"566410";-30 028691;"Logradouro";"16 R MARECHAL FLORIANO PEIXOTO";"R MARECHAL FLORIANO PEIXOTO";"";-51 226645;"0";4;0;0;0;"NOITE";"0";0;"0";0;16;0;"CENTRO";"1";"BOM";"ABALROAMENTO";1
2013;2;0;"250422";0;0;"";1;0;0;26;"SEXTA-FEIRA";0;"0";0;"EPTC";11;"566509";-30 03724;"Cruzamento";"AV LOUREIRO DA SILVA & R JOSE DO PATROCINIO";"AV LOUREIRO DA SILVA";"R JOSE DO PATROCINIO";-51 225952;"0";4;0;0;0;"DIA";"0";0;"0";0;0;0;"CENTRO";"0";"BOM";"COLISAO";1
2013;1;0;"239454";1;0;"";1;0;0;26;"SEXTA-FEIRA";0;"0";0;"EPTC";13;"566460";-30 0326;"Cruzamento";"AV PAULO GAMA & AV OSVALDO ARANHA";"AV PAULO GAMA";"AV OSVALDO ARANHA";-51 219232;"0";4;0;0;0;"DIA";"0";0;"0";0;0;0;"CENTRO";"0";"BOM";"COLISAO";1
2013;2;0;"250664";0;0;"";1;0;0;26;"SEXTA-FEIRA";0;"0";0;"EPTC";16;"566466";-30 030611;"Logradouro";"106 R GEN ANDRADE NEVES";"R GEN ANDRADE NEVES";"";-51 228767;"0";4;0;0;0;"DIA";"0";0;"0";0;106;0;"CENTRO";"0";"BOM";"COLISAO";1
2013;1;0;"250753";1;0;"";1;0;0;27;"SABADO";0;"0";0;"EPTC";9;"566464";-30 035833;"Cruzamento";"AV LOUREIRO DA SILVA & R GEN LIMA E SILVA";"AV LOUREIRO DA SILVA";"R GEN LIMA E SILVA";-51 224652;"0";4;0;0;0;"DIA";"0";0;"0";0;0;0;"CENTRO";"0";"BOM";"CHOQUE";1
2013;1;0;"250607";0;0;"CONORTE";1;0;0;27;"SABADO";0;"0";0;"EPTC";13;"566486";-30 026386;"Cruzamento";"AV MAUA & TRAV JOSE CARLOS DIAS DE OLIVEIRA";"AV MAUA";"TRAV JOSE CARLOS DIAS DE OLIVEIRA";-51 227605;"0";4;0;0;0;"DIA";"0";0;"1";0;0;0;"CENTRO";"0";"BOM";"ABALROAMENTO";1
2013;0;0;"250488";0;0;"";1;0;0;27;"SABADO";0;"0";0;"EPTC";14;"566511";-30 029671;"Cruzamento";"R DOS ANDRADAS & R SENHOR DOS PASSOS";"R DOS ANDRADAS";"R SENHOR DOS PASSOS";-51 223163;"0";4;0;0;0;"DIA";"0";0;"0";0;0;0;"CENTRO";"2";"BOM";"EVENTUAL";1
2013;0;0;"420713";0;0;"";1;1;0;27;"SABADO";0;"1";0;"DEPTRAN";18;"567501";-29 995362;"Logradouro";"746 R JOAO INACIO DA SILVEIRA I MARINHEIROS";"R JOAO INACIO DA SILVEIRA I MARINHEIROS";"";-51 224463;"0";4;0;0;1;"NOITE";"0";0;"0";0;746;0;"NORTE";"0";"BOM";"QUEDA";5
2013;1;0;"250608";0;0;"";1;0;0;28;"DOMINGO";0;"0";0;"EPTC";13;"566462";-30 031669;"Logradouro";"697 R DOS ANDRADAS";"R DOS ANDRADAS";"";-51 23469;"0";4;0;0;0;"DIA";"0";0;"0";0;697;0;"CENTRO";"0";"BOM";"EVENTUAL";1
2013;1;0;"372213";0;0;"";1;1;0;29;"SEGUNDA-FEIRA";0;"2";0;"DEPTRAN";7;"566490";-30 031601;"Logradouro";"1263 R RIACHUELO";"R RIACHUELO";"";-51 229144;"0";4;0;0;1;"DIA";"0";0;"0";0;1263;0;"CENTRO";"0";"BOM";"ABALROAMENTO";5
2013;3;0;"250752";0;0;"";1;0;0;29;"SEGUNDA-FEIRA";0;"0";0;"EPTC";9;"566521";-30 034766;"Cruzamento";"AV LOUREIRO DA SILVA & AV JOAO PESSOA";"AV LOUREIRO DA SILVA";"AV JOAO PESSOA";-51 221243;"0";4;0;0;0;"DIA";"0";0;"0";0;0;0;"CENTRO";"0";"BOM";"COLISAO";1
2013;2;0;"250661";0;0;"";1;0;0;29;"SEGUNDA-FEIRA";0;"0";0;"EPTC";11;"566536";-30 034301;"Cruzamento";"AV LOUREIRO DA SILVA & R ENG LUIZ ENGLERT";"AV LOUREIRO DA SILVA";"R ENG LUIZ ENGLERT";-51 220274;"0";4;0;0;0;"DIA";"0";0;"0";0;0;0;"CENTRO";"0";"CHUVOSO";"ABALROAMENTO";1
2013;2;0;"249921";0;0;"";1;0;0;29;"SEGUNDA-FEIRA";0;"0";0;"EPTC";11;"566541";-30 035053;"Cruzamento";"R ESPIRITO SANTO & R CEL FERNANDO MACHADO";"R ESPIRITO SANTO";"R CEL FERNANDO MACHADO";-51 229799;"0";4;0;0;0;"DIA";"0";0;"0";0;0;0;"CENTRO";"0";"CHUVOSO";"COLISAO";1
2013;2;0;"250660";0;0;"";1;0;0;29;"SEGUNDA-FEIRA";0;"0";0;"EPTC";11;"566534";-30 034766;"Cruzamento";"AV LOUREIRO DA SILVA & AV JOAO PESSOA";"AV LOUREIRO DA SILVA";"AV JOAO PESSOA";-51 221243;"0";4;0;0;0;"DIA";"0";0;"0";0;0;0;"CENTRO";"0";"CHUVOSO";"ABALROAMENTO";1
2013;1;0;"250609";0;0;"";1;0;0;29;"SEGUNDA-FEIRA";0;"0";0;"EPTC";12;"566539";-30 029508;"Cruzamento";"R SARMENTO LEITE & AV INDEPENDENCIA";"R SARMENTO LEITE";"AV INDEPENDENCIA";-51 219348;"1";4;0;0;0;"DIA";"0";0;"0";0;0;0;"CENTRO";"0";"NUBLADO";"ABALROAMENTO";1
2013;0;0;"230925";0;0;"";1;0;0;29;"SEGUNDA-FEIRA";0;"0";0;"EPTC";15;"566934";-30 030806;"Logradouro";"28 AV SENADOR SALGADO FILHO";"AV SENADOR SALGADO FILHO";"";-51 227219;"1";4;0;0;0;"DIA";"0";0;"0";0;28;0;"CENTRO";"1";"BOM";"ABALROAMENTO";1
2013;1;0;"374113";0;0;"";1;1;0;29;"SEGUNDA-FEIRA";0;"1";0;"DEPTRAN";17;"566505";-30 037352;"Logradouro";"210 R JOSE DO PATROCINIO";"R JOSE DO PATROCINIO";"";-51 225784;"0";4;0;0;1;"DIA";"0";0;"0";0;210;0;"CENTRO";"0";"BOM";"ABALROAMENTO";5
2013;2;0;"250610";0;0;"";1;0;0;29;"SEGUNDA-FEIRA";0;"0";0;"EPTC";21;"566533";-30 023592;"Cruzamento";"AV PRESIDENTE CASTELO BRANCO & R DA CONCEICAO";"AV PRESIDENTE CASTELO BRANCO";"R DA CONCEICAO";-51 220541;"0";4;0;0;0;"NOITE";"0";0;"0";0;0;0;"CENTRO";"0";"BOM";"CHOQUE";1
2013;0;0;"249788";0;0;"";1;0;0;30;"TERCA-FEIRA";0;"0";0;"EPTC";8;"566945";-30 024863;"Logradouro";"444 AV JULIO DE CASTILHOS";"AV JULIO DE CASTILHOS";"";-51 222615;"0";4;0;0;0;"DIA";"0";2;"0";0;444;0;"CENTRO";"0";"BOM";"ABALROAMENTO";1
2013;1;0;"250621";0;0;"";1;0;0;30;"TERCA-FEIRA";0;"0";0;"EPTC";12;"566947";-30 029856;"Cruzamento";"R GEN BENTO MARTINS & AV MAUA";"R GEN BENTO MARTINS";"AV MAUA";-51 23597;"0";4;0;0;0;"DIA";"0";0;"0";0;0;0;"CENTRO";"1";"BOM";"ABALROAMENTO";1
2013;1;0;"376313";0;0;"";1;1;0;30;"TERCA-FEIRA";0;"1";0;"DEPTRAN";15;"566597";-30 036209;"Logradouro";"300 R WASHINGTON LUIZ";"R WASHINGTON LUIZ";"";-51 237221;"0";4;0;0;1;"DIA";"0";0;"0";0;300;0;"CENTRO";"0";"BOM";"ABALROAMENTO";5
2013;2;0;"250635";0;0;"";1;0;0;30;"TERCA-FEIRA";0;"0";0;"EPTC";18;"566941";-30 029097;"Cruzamento";"R SIQUEIRA CAMPOS & R CALDAS JUNIOR";"R SIQUEIRA CAMPOS";"R CALDAS JUNIOR";-51 232557;"0";4;0;0;0;"NOITE";"0";0;"0";0;0;0;"CENTRO";"0";"BOM";"ABALROAMENTO";1
2013;1;0;"382113";0;0;"CARRIS";1;1;0;1;"QUARTA-FEIRA";0;"1";0;"DEPTRAN";0;"566688";-30 023182;"Cruzamento";"AV MAUA & R DA CONCEICAO";"AV MAUA";"R DA CONCEICAO";-51 221036;"0";5;0;0;0;"NOITE";"0";0;"1";0;0;0;"CENTRO";"0";"BOM";"COLISAO";5
2013;2;0;"250622";0;0;"";1;0;0;1;"QUARTA-FEIRA";0;"0";0;"EPTC";11;"566943";-30 036263;"Cruzamento";"R GEN VASCO ALVES & R WASHINGTON LUIZ";"R GEN VASCO ALVES";"R WASHINGTON LUIZ";-51 237374;"0";5;0;0;0;"DIA";"0";0;"0";0;0;0;"CENTRO";"0";"NUBLADO";"ABALROAMENTO";1
